calories,carbohydrates,cholesterol,cook_time,course,cuisine,description,fat,fiber,full_name,image_url,ingredient_count,ingredients,instructions,monounsaturated_fat,notes,polyunsaturated_fat,potassium,prep_time,protein,recipe_id,saturated_fat,serving,sodium,sugar,title,dairy_free,gluten_free
296,13.0,109.0,,Main Course,Mexican,"This,recipe is a guaranteed crowd pleaser. Made in less than an hour, this juicy pork is flavorful, easy to make and comes with a homemade chipotle adobo sauce. Perfect for potlucks, taco Tuesday or busy weeknights. ",18.0,1.0,Instant Pot Carnitas,https://ohsnapmacros.com/wp-content/uploads/2023/05/Carnitas-17-300x300.jpg,23,"[{'amount': '3.5', 'unit': 'lbs. ', 'name': 'boneless pork shoulder', 'notes': 'cut into 2 inch chunks '}, {'amount': '1', 'unit': 'medium', 'name': 'white onion', 'notes': 'chopped'}, {'amount': '4', 'unit': 'cloves', 'name': 'garlic', 'notes': 'minced'}, {'amount': '1', 'unit': 'cup', 'name': 'fresh orange juice', 'notes': '2-3 oranges'}, {'amount': '2', 'unit': None, 'name': 'limes', 'notes': 'juiced'}, {'amount': '1/4', 'unit': 'cup', 'name': 'chicken broth ', 'notes': 'any broth works or water'}, {'amount': '2', 'unit': 'Tbsp. ', 'name': 'chili powder', 'notes': None}, {'amount': '1', 'unit': 'Tbsp. ', 'name': 'ground cumin', 'notes': None}, {'amount': '1', 'unit': 'Tbsp.', 'name': 'ground oregano', 'notes': None}, {'amount': '1', 'unit': 'Tbsp. ', 'name': 'smoked paprika', 'notes': None}, {'amount': '1', 'unit': 'Tbsp. ', 'name': 'salt', 'notes': None}, {'amount': '1', 'unit': 'tsp.', 'name': 'pepper', 'notes': None}, {'amount': '1/2', 'unit': 'tsp. ', 'name': 'cayenne pepper ', 'notes': None}, {'amount': '18', 'unit': None, 'name': None, 'notes': None}, {'amount': '1.5', 'unit': 'cups', 'name': 'shredded cheddar cheese ', 'notes': None}, {'amount': '3/4', 'unit': 'cup', 'name': None, 'notes': 'Fage'}, {'amount': '1-2', 'unit': None, 'name': None, 'notes': 'start with 1 and adjust for heat preference '}, {'amount': '1', 'unit': 'Tbsp. ', 'name': None, 'notes': 'from the can of peppers'}, {'amount': '1', 'unit': 'clove', 'name': 'garlic', 'notes': 'minced'}, {'amount': '1/2', 'unit': 'tsp.', 'name': 'ground cumin', 'notes': None}, {'amount': '1/4', 'unit': 'tsp. ', 'name': 'salt ', 'notes': None}, {'amount': None, 'unit': None, 'name': 'fresh cracked pepper to taste', 'notes': None}, {'amount': None, 'unit': None, 'name': 'fresh chopped cilantro ', 'notes': None}]","In a small bowl, combine the chili powder, ground cumin, dried oregano, smoked paprika, kosher salt, black pepper and cayenne pepper. Mix well and set aside.,Place the chopped onion and minced garlic in the bottom of your Instant Pot. Next, add the pork shoulder pieces on top of the onion mixture, and sprinkle the spice mixture evenly over the pork. Then, pour the orange juice, lime juice, and chicken broth over the pork.,Secure the lid on your Instant Pot, and set the pressure release valve to the “sealing” position. Set the Instant Pot to “Manual” or “Pressure Cook” mode, and cook on high pressure for 45 minutes.,After the cooking time is up on the carnitas, allow the pressure to release naturally for 15 minutes, then carefully turn the valve to the “venting” position to release any remaining pressure. Remove the lid and use a slotted spoon to transfer the cooked pork to a baking sheet. Shred the pork using two forks.,Turn the oven on broil and place the shredded pork on the sheet pan in the oven for 5-7 minutes until crispy. Be careful not to burn. Alternatively, you can do this in batches in a hot pan with some cooking spray but I find the sheet pan to be easier. You can stop here and serve in tacos, burritos, salad, burrito bowls etc., or move onto crispy cheese tacos! ,Heat a pan over medium heat and spray with cooking spray. ,Using tongs dip the corn tortillas in the sauce in the instant pot. Be sure not to leave them in the sauce for too long as this will soften the tortillas making them hard to handle, they will be too soft and break apart. ,Place the soaked tortillas on the hot pan and top with 2 oz. cooked crispy carnitas, 14 grams of cheddar cheese and fold in half. Cook like a quesadilla and brown on both sides until crispy and the cheese has melted. Remove from the pan and repeat with the remaining tortillas. ,Serve the tacos with chipotle sauce and fresh cilantro. ,While the meat cooks make your Chipotle sauce by combining all the ingredients and mixing well to combine. Taste the sauce and adjust the seasoning, if necessary. You can add more salt, pepper, or adobo sauce to suit your taste preferences. Cover the bowl with plastic wrap or a lid and refrigerate the sauce for at least 30 minutes to let the flavors meld together. This will also help thicken the sauce a bit.",,,,84.0,5.0,21.0,29219,,18,226.0,3.0,Instant Pot Carnitas,0,1
245,26.0,1.0,5.0,Side Dish,American,"Are you tired of the same old boring salads for lunch? Do you want to add some variety to your diet while still getting the necessary protein? Look no further than ,!",12.0,5.0,High Protein Pasta Salad,https://ohsnapmacros.com/wp-content/uploads/2023/02/osm-20-300x300.jpg,16,"[{'amount': '8', 'unit': 'oz. ', 'name': 'Chickpea Rotini pasta', 'notes': 'Banza'}, {'amount': '1/2', 'unit': None, 'name': 'red bell pepper, chopped', 'notes': '110g'}, {'amount': '1/2', 'unit': None, 'name': 'English cucumber, chopped', 'notes': '135g'}, {'amount': '1.5', 'unit': 'cups', 'name': 'brocolli florets, finely chopped', 'notes': '125g'}, {'amount': '1', 'unit': 'cup', 'name': 'cherry tomatoes, chopped', 'notes': '145g'}, {'amount': '1/4', 'unit': 'cup', 'name': 'red onion, chopped', 'notes': None}, {'amount': '1/4', 'unit': 'cup', 'name': 'fresh parsley, chopped', 'notes': None}, {'amount': '1/4', 'unit': 'cup', 'name': 'fresh basil, chopped', 'notes': None}, {'amount': '1.5 ', 'unit': 'oz.', 'name': 'fat free feta cheese, crumbled ', 'notes': None}, {'amount': '2.25', 'unit': 'oz.', 'name': 'can of sliced black olives ', 'notes': 'drained'}, {'amount': None, 'unit': None, 'name': 'salt and pepper', 'notes': 'to taste '}, {'amount': '1/4', 'unit': 'cup ', 'name': 'extra virgin olive oil', 'notes': '50g'}, {'amount': '4', 'unit': 'tbsp. ', 'name': 'red wine vinegar', 'notes': '50g'}, {'amount': '1', 'unit': 'tbsp. ', 'name': 'dijon mustard', 'notes': None}, {'amount': '1', 'unit': None, 'name': 'garlic clove, minced', 'notes': None}, {'amount': None, 'unit': None, 'name': 'salt and pepper', 'notes': 'to taste '}]","Cook the noodles according to the package instructions. When it comes to chickpea pasta I error on the lesser of the time frame given on the box. Overcooked chickpea pasta crumbles easily and can get mushy. ,Combine the olive, red wine vinegar, dijon, garlic, salt and pepper in a container and whisk together well to combine. Set aside.,Once the noodles are cooked and drained, rinse with cold water and add to a large mixing bowl. Add the chopped vegetables, herbs, cheese, and dressing. Mix to combine everything thoroughly. Store in the refrigerator for at least 30 minutes before serving to let the flavors develop. Season with salt and pepper to taste. ",7.0,to taste ,1.0,556.0,10.0,11.0,26777,1.0,6,178.0,4.0,High Protein Pasta Salad,0,1
280,13.0,40.0,2.0,"Breakfast, Main Course",American,"These , use minimal ingredients and are quick to put together. They're super flavorful and completely customizable using your preferred toppings. The 43 grams of protein per serving is not so bad either. ",6.0,3.4,Acai Protein Bowls,https://ohsnapmacros.com/wp-content/uploads/2023/02/YBL-31-300x300.jpg,3,"[{'amount': '1 ', 'unit': 'packet ', 'name': None, 'notes': None}, {'amount': '3/4', 'unit': 'cup', 'name': '0% nonfat plain Greek yogurt ', 'notes': '170g'}, {'amount': '1', 'unit': None, 'name': 'scoop Vanilla protein powder ', 'notes': '31g'}]","Let the Acai packet melt about halfway through by placing in a bowl of warm water or leaving out on the countertop. Completely melting adds a bit more liquid to the base so it is up to you. ,Add the acai, greek yogurt and protein powder to a blender and mix until smooth. ,Pour the base in a bowl and add your toppings. ",,31g,,381.0,5.0,43.0,26583,1.2,1,317.0,6.7,Acai Protein Bowls,0,1
227,16.0,,10.0,Main Course,"American, Chinese","Healthy weeknight dinners don't have to be boring. And with its savory sauce, crisp vegetables and tender ground chicken, this , proves it. This delicious dish is low calorie, low fat, high protein and ready in no time.",6.0,2.0,Healthy Ground Chicken Stir Fry Recipe,https://ohsnapmacros.com/wp-content/uploads/2022/11/groundchickenstirfry-300x300.jpg,15,"[{'amount': '1', 'unit': 'lbs.', 'name': None, 'notes': '96/4'}, {'amount': '1/2 ', 'unit': 'cup', 'name': 'shredded carrots', 'notes': None}, {'amount': '1/2', 'unit': 'head', 'name': 'broccoli, chopped', 'notes': '115g'}, {'amount': '3', 'unit': 'oz.', 'name': 'snow peas', 'notes': None}, {'amount': '8', 'unit': 'oz.', 'name': 'whole water chestnuts ', 'notes': 'sliced '}, {'amount': '2', 'unit': None, 'name': 'green onion', 'notes': 'chopped'}, {'amount': None, 'unit': None, 'name': 'salt and pepper', 'notes': 'to taste'}, {'amount': '1/3 + 1/4', 'unit': 'cup', 'name': None, 'notes': None}, {'amount': '1', 'unit': 'tbsp.', 'name': 'lite maple syrup', 'notes': None}, {'amount': '1', 'unit': 'tsp.', 'name': 'sesame oil', 'notes': None}, {'amount': '1/2', 'unit': 'tsp.', 'name': None, 'notes': None}, {'amount': '2', 'unit': None, 'name': 'garlic cloves', 'notes': 'minced'}, {'amount': '1/4', 'unit': 'tsp.', 'name': 'ground ginger', 'notes': None}, {'amount': '1/2', 'unit': 'tsp.', 'name': 'tapioca flour', 'notes': None}, {'amount': '1/2', 'unit': 'tsp.', 'name': 'water', 'notes': None}]","Spray a pan over medium heat with nonstick spray. Add the raw chicken and brown. Break into bite size pieces. ,While the meat is browning prep your stir fry sauce. Add all the ingredients to a jar with a lid and shake to combine. ,Chop the broccoli into bite size pieces and add to a shallow bowl. Add just enough water to cover the bottom of the bowl and place in the microwave for 60 seconds to soften. ,Once the meat has browned add the shredded carrots and broccoli to the pan. Stir and sauté on medium heat for 3-5 minutes. ,Add the stir fry sauce, sliced water chestnuts, chopped green onions and snow peas to the pan. Stir together to get everything evenly combined and bring to a steady simmer. Simmer for 5 minutes. ,Move the meat and vegetables to the side of the pan. Mix 1/2 tsp. of tapioca flour with 1/2 tsp. water in a small bowl and add to the sauce, separate from the meat and veggies. Stir the tapioca slurry in and you will immediately see the sauce begin to thicken. Mix together to evenly coat. ,Top with extra chopped green onions, toasted sesame seeds and / or red pepper flakes. Serve alone, over rice or cauliflower rice or zoodles. Enjoy! ",,,,288.0,10.0,25.0,18402,,4,858.0,10.0,Ground Chicken Stir Fry,0,1
41,,18.0,50.0,Main Course,American,"This,is easy, flavorful and extremely versatile. You only need beef, broth and seasonings to have this ready on a busy weeknight. Serve in tacos, on salads, in quesadillas or in a sandwich and use the sauce as a delicious dip. ",2.0,,Instant Pot Shredded Beef,https://ohsnapmacros.com/wp-content/uploads/2022/11/ohsnapmacros-13191-300x300.jpg,9,"[{'amount': '3', 'unit': 'lbs.', 'name': 'boneless chuck roast', 'notes': None}, {'amount': '2', 'unit': 'tbsp.', 'name': 'olive oil', 'notes': 'split'}, {'amount': '1', 'unit': 'tbsp. ', 'name': 'salt', 'notes': None}, {'amount': '1', 'unit': 'tbsp. ', 'name': 'garlic powder', 'notes': None}, {'amount': '1', 'unit': 'tbsp.', 'name': 'onion powder', 'notes': None}, {'amount': '1', 'unit': 'tbsp. ', 'name': 'chili powder', 'notes': None}, {'amount': '1', 'unit': None, 'name': 'lime', 'notes': 'juiced'}, {'amount': '1', 'unit': 'cup', 'name': 'beef broth', 'notes': None}, {'amount': '1', 'unit': None, 'name': 'handful cilantro', 'notes': 'chopped (optional)'}]","Turn the instant pot on sauté. Trim the fat off your beef and cut into 2 inch chunks and place in a bowl. Add 1 tbsp. of olive oil, garlic powder, salt, onion powder, chili powder and lime juice to the bowl and mix together well to combine. ,Add the second 1 tbsp. olive oil to the instant pot and sauté the beef on all sides until slightly browned but not cooked. ,Add the beef broth to the pot, cover with the lid and seal the release valve. Pressure cook for 30 minutes. ,Let the beef slow release for 20 minutes before quick releasing. Once done you can either shred the beef directly in the pot or remove the beef with a slotted spoon, shred and return. ,To slightly thicken the sauce mix the tapioca flour with water and add to the pot. Mix well to combine. Lastly, add (optional) a handful of chopped cilantro. ,Serve in tacos, sandwiches, on salads or as is. ",1.0,chopped (optional),,94.0,10.0,5.0,17482,1.0,53,155.0,,Instant Pot Shredded Beef,0,1
171,17.3,3.1,2.0,Salad,American,"The perfect , for the holidays. This salad has just the right amount of crisp and crunch, it is full of flavors and topped with a creamy maple balsamic vinaigrette that could be used on any salad. ",10.7,4.1,Shaved Brussels Sprout Salad,https://ohsnapmacros.com/wp-content/uploads/2022/11/ohsnapmacros-80411-300x300.jpg,14,"[{'amount': '1', 'unit': 'lbs.', 'name': 'fresh brussels sprouts', 'notes': None}, {'amount': '1/2', 'unit': None, 'name': 'pear', 'notes': '4 oz.'}, {'amount': '1/2', 'unit': None, 'name': 'fuji apple ', 'notes': '3 oz.'}, {'amount': '1/2', 'unit': 'cup', 'name': 'pomegranate seeds ', 'notes': None}, {'amount': '1', 'unit': 'oz.', 'name': 'queso fresco', 'notes': 'crumbled '}, {'amount': '1/4', 'unit': 'cup', 'name': 'dried cranberries', 'notes': '40g'}, {'amount': '1/4', 'unit': 'cup', 'name': 'chopped pecans', 'notes': '30g'}, {'amount': '1/4', 'unit': 'cup', 'name': 'balsamic vinegar ', 'notes': '57g'}, {'amount': '1/4', 'unit': 'cup', 'name': 'olive oil', 'notes': '55g'}, {'amount': '2', 'unit': 'tbsp.', 'name': None, 'notes': '30ml'}, {'amount': '1', 'unit': 'tsp.', 'name': 'dijon mustard ', 'notes': '15ml'}, {'amount': None, 'unit': None, 'name': 'lemon juice ', 'notes': '10ml'}, {'amount': None, 'unit': None, 'name': 'pinch of salt ', 'notes': None}, {'amount': None, 'unit': None, 'name': 'fresh cracked pepper', 'notes': None}]","Add all vinaigrette ingredients to a mason jar, salad dressing container or container with a lid. Shake to combine and set aside. This can be made up to two weeks (!!) ahead of time, store in the refrigerator until ready to use. ,Remove any loose, broken or wilted leaves, cut off the ends and cut the brussels sprouts in half. Then using a sharp knife cut into shreds. Add the brussels to a large bowl. ,Chop the apple and pear into bite size pieces and save a few sliced for on top. Add to the bowl with the shaved brussels sprouts. ,Add dried cranberries, raw or toasted pecans, crumble queso fresco and top with the vinaigrette. Mix to combine and serve. ",6.5,,1.5,298.8,15.0,3.1,17867,1.8,8,64.8,10.5,Shaved Brussels Sprout Salad,0,1
120,14.0,13.0,10.0,Appetizer,American,"This , is creamy, flavorful and loaded with protein. This recipe uses blended and whole white beans mixed with Greek yogurt for a deliciously hearty snack. Ready in minutes you'll have the perfect spicy bean dip to pair with your favorite chips, crackers and vegetables. Serve this at your next party or eat throughout the week as your meal prep snack. ",4.0,4.0,White Bean Buffalo Dip,https://ohsnapmacros.com/wp-content/uploads/2022/10/oshnapmacros-185-300x300.jpg,8,"[{'amount': '2', 'unit': 'cans', 'name': 'Great Northern White Beans ', 'notes': '15 oz. each'}, {'amount': '4', 'unit': 'oz.', 'name': '1/3 Less Fat Cream Cheese', 'notes': None}, {'amount': '1/2', 'unit': 'cup', 'name': 'Franks Red Hot Sauce ', 'notes': None}, {'amount': '1/2', 'unit': 'cup', 'name': 'Nonfat Fage Greek Yogurt ', 'notes': '113g'}, {'amount': '2', 'unit': 'cloves', 'name': 'garlic', 'notes': None}, {'amount': '1/4', 'unit': 'cup', 'name': 'Part Skim Mozzarella Cheese', 'notes': 'shredded'}, {'amount': '1/4', 'unit': 'cup', 'name': 'Cheddar Cheese', 'notes': 'shredded'}, {'amount': '3', 'unit': None, 'name': 'green onions ', 'notes': 'diced'}]","Rinse and drain your beans leaving the 2 cans separate. One can you will blend and the other will go in whole. ,To a food processor or high speed blender add one can of beans, cream cheese, greek yogurt, garlic and hot sauce. Blend until there are no longer any clumps and the beans are smooth. ,Add the smooth bean mixture to a pan over medium. Add the can of whole beans. Once the mixture is hot and bubbly add the cheese. Stir in to melt completely. ,Finally, add the green onions, mix together and serve. ",0.2,diced,0.04,281.0,5.0,6.0,16542,2.0,10,382.0,2.0,White Bean Buffalo Dip,0,1
415,41.0,112.0,10.0,Main Course,American,"This , is a meal prep must. It's high in protein and has a creamy buffalo sauce that you will absolutely love. This recipe is one that you won't get tired of eating for lunch all week long which to me is the most important part when it comes to meal prep.",8.0,6.0,Easy Buffalo Chicken Rice Bowl (Meal Prep Friendly),https://ohsnapmacros.com/wp-content/uploads/2023/01/buffalo-chicken-bowls-18-300x300.jpg,14,"[{'amount': '1', 'unit': 'lbs.', 'name': 'boneless skinless chicken breast', 'notes': 'cubed'}, {'amount': None, 'unit': None, 'name': 'salt and pepper', 'notes': None}, {'amount': '1/3', 'unit': 'cup', 'name': 'Franks Red Hot Sauce', 'notes': 'or favorite'}, {'amount': '1', 'unit': 'Tbsp.', 'name': None, 'notes': 'or honey, maple or date paste'}, {'amount': '1/4', 'unit': 'tsp.', 'name': 'garlic powder', 'notes': None}, {'amount': '1/4', 'unit': 'cup', 'name': None, 'notes': None}, {'amount': '1', 'unit': 'bag', 'name': 'frozen cauliflower riced', 'notes': '12 oz. '}, {'amount': '1', 'unit': 'bag', 'name': ""Uncle Ben's Basmati Ready Rice"", 'notes': 'or cooked 235 g'}, {'amount': '1 ', 'unit': 'Tbsp.', 'name': 'lime juice', 'notes': None}, {'amount': '12', 'unit': None, 'name': 'cherry tomatoes', 'notes': 'chopped'}, {'amount': '1/3', 'unit': None, 'name': 'English cucumber', 'notes': 'thinly sliced'}, {'amount': '3/4', 'unit': 'cup', 'name': 'shredded carrots', 'notes': None}, {'amount': '2', 'unit': None, 'name': 'green onions', 'notes': 'chopped'}, {'amount': '3', 'unit': 'Tbsp.', 'name': 'Bolthouse Farms ranch dressing', 'notes': 'any ranch will work '}]","Heat a pan over medium, spray with cooking spray and add the cubed chicken. Season with salt and pepper and cook until it is fully cooked through and no longer pink in the center approximately 8-10 minutes. ,While the chicken cooks add the hot sauce, garlic powder and syrup to a sauce pan and whisk while boiling to thicken some. Once the chicken is cooked through add the greek yogurt to the sauce and mix until it is fully combined. Pour the sauce into the pan with the chicken and mix to coat. ,Cook the cauliflower rice and basmati according to their package instructions. Mix them two together in a bowl and drizzle with some lime juice. ,Assemble the buffalo chicken rice bowl with rice blend, cooked buffalo sauce covered chicken, shredded carrots, sliced cucumber, chopped green onions and ranch dressing. ,Meal prepping 3 bowls: split your chicken between 3 bowls, 161 grams of rice blend, 1/4 cup shredded carrots, 4 chopped cherry tomatoes, a couple slices of cucumber and chopped green onions. Recipe makes 3 bowls. Top with 1 tbsp. of your favorite ranch (Bolthouse Farms ranch is included in nutrition facts). ",1.0,any ranch will work ,1.0,887.0,10.0,43.0,25004,1.0,3,1615.0,9.0,Buffalo Chicken Rice Bowl,0,1
165,30.8,9.2,10.0,Side Dish,American,"These , are the perfect side dish for any special occasion. Made with Greek yogurt for extra protein and fat-free half and half, these healthier mashed potatoes are fluffy and light with a rich creamy texture. Dress up this classic recipe with your favorite fixings and watch them disappear. ",3.3,2.3,Creamy Greek Yogurt Mashed Potatoes,https://ohsnapmacros.com/wp-content/uploads/2022/11/ohsnapmacros-80380-300x300.jpg,5,"[{'amount': '5', 'unit': 'lbs.', 'name': 'russet potatoes', 'notes': 'peeled and cubed'}, {'amount': '3/4', 'unit': 'cup', 'name': '0% Nonfat Fage Greek Yogurt', 'notes': '170g'}, {'amount': '1/2', 'unit': 'cup', 'name': 'fat free half and half ', 'notes': '105g'}, {'amount': '4', 'unit': 'tbsp.', 'name': 'butter', 'notes': 'cubed'}, {'amount': None, 'unit': None, 'name': 'salt and pepper to taste', 'notes': None}]","Peel the potatoes and rinse. Chop into 2-inch chunks. ,Place in a large pot of cold water, covering the potatoes completely. Bring to a boil and boil for 15-20 minutes until the potatoes are fork tender. Drain the water. ,Using a potato masher, start to mash the potatoes. Once halfway mashed, add the Greek yogurt, butter (cut into cubes) and half and half. Continue mashing and mixing until you have a smooth consistency and everything is fully combined. ,Season the potatoes with salt and pepper to taste. Serve and enjoy! ",1.0,,0.1,709.9,20.0,4.6,17704,2.1,11,13.0,,Greek Yogurt Mashed Potatoes,0,1
319,19.0,60.0,15.0,Main Course,American,"This , will make the entire family happy with it's McDonalds flavors in under 30 minutes. Everyone can have a little big mac on their plate, add a toy for a Happy Meal! Packed with ground beef, potatoes and that special big mac sauce, you'll love this big mac in a bowl. ",17.0,1.0,Big Mac Casserole,https://ohsnapmacros.com/wp-content/uploads/2022/10/oshnapmacros-312-300x300.jpg,17,"[{'amount': '1', 'unit': 'lbs.', 'name': 'lean ground beef ', 'notes': '96/4'}, {'amount': '1', 'unit': 'lbs.', 'name': 'russet potatoes', 'notes': 'chopped'}, {'amount': '1/2', 'unit': None, 'name': 'white onion', 'notes': 'chopped'}, {'amount': '1/4', 'unit': 'cup', 'name': 'water', 'notes': None}, {'amount': '1', 'unit': 'tsp.', 'name': 'olive oil ', 'notes': None}, {'amount': '2', 'unit': 'tsp.', 'name': 'yellow mustard', 'notes': None}, {'amount': '1/2', 'unit': 'tsp.', 'name': 'garlic powder', 'notes': None}, {'amount': '1/2', 'unit': 'tsp.', 'name': 'onion powder', 'notes': None}, {'amount': '1', 'unit': 'cup ', 'name': 'shredded cheddar cheese', 'notes': '112g'}, {'amount': '1/4', 'unit': 'cup', 'name': 'mayonnaise ', 'notes': '55g'}, {'amount': '1/4', 'unit': 'cup', 'name': 'ketchup', 'notes': '65g'}, {'amount': '1/4', 'unit': 'cup', 'name': 'dill pickles', 'notes': 'chopped'}, {'amount': '1', 'unit': 'tbsp.', 'name': 'dill pickle juice ', 'notes': None}, {'amount': '1', 'unit': None, 'name': 'vine tomato', 'notes': 'chopped'}, {'amount': None, 'unit': None, 'name': 'handful white onions', 'notes': 'chopped'}, {'amount': None, 'unit': None, 'name': 'handful shredded iceberg lettuce ', 'notes': None}, {'amount': '1/4', 'unit': 'cup', 'name': 'dill pickle chips', 'notes': None}]","Preheat the oven to 375 degrees Fahrenheit. Wash and chop your potatoes, leaving the skin on, into small bite size pieces. The smaller the better. ,Heat a pan over medium heat on the stove and add the olive oil to the pan. Add potatoes to the hot oil and 1/4 cup of water. Season the potatoes generously with salt and pepper and cook until they begin to soften, stirring often so you do not burn the bottoms. This could take anywhere from 5 to 10 minutes depending on the size of your potato chunks. Once the potatoes have softened, place them in the baking dish. ,In the same pan you cooked the potatoes, add the ground beef and onions. Cook until the ground beef is mostly cooked through and the onions have softened. Season with salt, pepper, garlic powder, onion powder and mustard. Stir to combine well. Add the cooked beef mixture to the potatoes in the baking dish and mix together. ,Top the potato and beef mixture with shredded cheddar cheese and cover with foil. Place in the oven for 15 minutes until the cheese has melted.,While the casserole bakes make you big mac sauce. Combine mayonnaise, ketchup, chopped pickles and pickle juice and stir to combine. Place in the fridge until ready to add to your casserole. ,When the casserole is done baking, remove from the oven and remove the foil. Top with the big mac sauce drizzled across the top (use it all!), shredded lettuce, chopped white onion, chopped tomatoes and full pickle chips. Serve and enjoy!",5.0,,2.0,375.0,10.0,23.0,17061,5.0,6,429.0,3.0,Big Mac Casserole,0,1
398,44.2,69.0,10.0,Main Course,American,"These , are another meal prep winner. Combining lean ground beef, homemade teriyaki sauce and a ton of vegetables you have a hearty and healthy bowl.",9.8,3.2,Teriyaki Beef Bowls,https://ohsnapmacros.com/wp-content/uploads/2023/01/roasted-garlic-cottage-mashed-potatoes-06-300x300.jpg,15,"[{'amount': '1', 'unit': 'lbs.', 'name': 'lean ground beef ', 'notes': '96/4'}, {'amount': '1', 'unit': None, 'name': 'red bell pepper ', 'notes': 'thinly sliced'}, {'amount': '2', 'unit': 'cups', 'name': 'broccoli florettes ', 'notes': 'chopped'}, {'amount': '1/2', 'unit': 'cup', 'name': 'shredded carrots', 'notes': None}, {'amount': '1', 'unit': None, 'name': 'garlic clove', 'notes': 'minced'}, {'amount': '1/3', 'unit': 'cup', 'name': None, 'notes': '100g'}, {'amount': '1', 'unit': 'tsp.', 'name': None, 'notes': None}, {'amount': '1', 'unit': 'Tbsp.', 'name': None, 'notes': None}, {'amount': '1/2', 'unit': 'tsp.', 'name': 'garlic powder', 'notes': None}, {'amount': '1/4', 'unit': 'tsp.', 'name': 'ground ginger', 'notes': None}, {'amount': '10', 'unit': 'oz.', 'name': None, 'notes': None}, {'amount': '1', 'unit': 'package', 'name': None, 'notes': '1 pouch (8.5oz)'}, {'amount': '2', 'unit': 'Tbsp. ', 'name': None, 'notes': None}, {'amount': '2', 'unit': None, 'name': 'green onions', 'notes': 'chopped'}, {'amount': None, 'unit': None, 'name': 'red pepper flakes', 'notes': 'to taste'}]","Heat a pan over medium, spray with cooking spray and add the ground beef. Using a spatula break the beef into bite size pieces as it cooks. Cook until it is fully cooked through and no longer pink in the center approximately 5-7 minutes. ,While the beef cooks add the chopped broccoli to a microwave safe bowl with a splash of water at the bottom. Microwave for 1 minutes to soften some. Once the beef is cooked through add the broccoli, bell peppers, carrots and garlic to the pan. Cook, stirring often until the vegetables have softened. ,Add the sauce ingredients to a bowl and whisk together. Add to the cooked beef and simmer for 5-10 minutes stirring to get everything evenly coated and the sauce soaked into the beef. ,Cook the cauliflower rice and jasmine according to their package instructions. Mix them two together in a bowl. Add chopped green onions, sprinkle of red pepper flakes and additional coconut aminos. Mix together to combine. ,Assemble the teriyaki beef bowls with the rice blend and cooked teriyaki beef. ,For meal prep: each teriyaki beef bowl gets 180 grams of teriyaki beef and 128 grams of rice blend. The recipe makes 4 bowls or servings. Optional, top with additional coconut aminos, red pepper flakes, and chopped green onions as desired. ",1.5,to taste,1.6,427.7,10.0,30.4,25310,2.5,4,913.0,15.6,Teriyaki Beef Bowls,0,1
