calories,carbohydrates,cholesterol,cook_time,course,cuisine,description,fat,fiber,full_name,image_url,ingredient_count,ingredients,instructions,monounsaturated_fat,notes,polyunsaturated_fat,potassium,prep_time,protein,recipe_id,saturated_fat,serving,sodium,sugar,title,4th_july,christmas,cinco_de_mayo,combined_tagged_recipes_by_holiday,easter,fathers_day,labor_day,memorial_day,mothers_day,tagged_recipes_by_holiday,thanksgiving,valentienes_day
385.0,35.0,29.0,40.0,"Breakfast, Main Course, Side Dish",American,"This , is a recipe favorite for parties, bridal showers, Mother's Day and Sunday brunch. Made with a flaky pie crust, egg whites and crispy bacon, this quiche is easy to make and delicious.",22.0,,Easy Bacon and Mushroom Egg White Breakfast Quiche,https://ohsnapmacros.com/wp-content/uploads/2024/04/Baconandmushroomquiche-14-300x300.jpg,8,"[{'amount': '1', 'unit': None, 'name': 'pie crust', 'notes': 'store-bought'}, {'amount': '6', 'unit': 'pieces', 'name': None, 'notes': 'cooked and chopped'}, {'amount': '8', 'unit': 'oz.', 'name': 'cremini mushrooms', 'notes': 'sliced'}, {'amount': '2', 'unit': 'cloves', 'name': 'garlic', 'notes': 'minced'}, {'amount': '1 1/2', 'unit': 'cups', 'name': 'liquid egg whites', 'notes': '350g'}, {'amount': '1/2', 'unit': 'cup', 'name': 'low fat milk', 'notes': '120g'}, {'amount': '1/2', 'unit': 'cup', 'name': 'mozzarella cheese, shredded', 'notes': '56g'}, {'amount': None, 'unit': None, 'name': 'salt and black pepper ', 'notes': None}]","Pre-heat oven according to pie crust package. Place one pie crust in a pie dish, poke a few holes in the bottom and bake 1/2 the recommended time. Example: if the package asks to bake at 425F for 12 minutes, cook at 425F for 6 minutes.,When the crust is done cooking, remove from the oven and lower the temperature to 350 degrees Fahrenheit. ,While the pie crust bakes, cook the bacon until cooked through and browned. Chop into bite size pieces. ,Drain the excess bacon fat from the pan and in the same pan sautee the garlic and mushrooms over medium heat until the mushrooms are soft and browned. Return the chopped bacon to the pan and mix to combine and remove from the heat. ,In a bowl whisk together egg whites, milk, cheese, salt and pepper.,Place the sautéed mushrooms and bacon in the pie dish on top of the pie crust and evenly coat the bottom.,Pour egg mixture over the bacon mixture. Be sure the cheese does not pool to the middle of the quiche, use a spoon to move around as needed.,Bake at 350F for 35-40 minutes or longer until the egg its fully cooked and toothpick comes out clean. Note, bake times will vary oven to oven.,Slice into 6 equal slices and enjoy!",8.0,,2.0,213.0,15.0,13.0,44704.0,9.0,6.0,675.0,2.0,Bacon and Mushroom Quiche,0,0,0,0,0,0,0,0,0,1,0,0
62.0,6.0,6.0,0.0,"Appetizer, Snack",American,"This , is made with simple ingredients like Greek yogurt, cottage cheese, spinach and flavorful spices. This healthier option to a classic dip is low in fat, high in protein and perfect for game days, parties or when you want a healthy snack. Serve this great dip with pita chips, fresh veggies or fresh bread.",1.0,1.0,Low Fat Cottage Cheese Spinach Dip,https://ohsnapmacros.com/wp-content/uploads/2024/07/cottagecheesespinachdip-10-300x300.jpg,8,"[{'amount': '16', 'unit': 'oz.', 'name': 'low-fat cottage cheese', 'notes': None}, {'amount': '1/2', 'unit': 'cup', 'name': 'non-fat plain Greek yogurt', 'notes': '112g'}, {'amount': '10', 'unit': 'oz.', 'name': 'frozen chopped spinach', 'notes': 'cooked, cooled and squeezed dry'}, {'amount': '1', 'unit': 'package', 'name': 'Knorr Vegetable Recipe Mix', 'notes': None}, {'amount': '8', 'unit': 'oz', 'name': 'water chestnuts', 'notes': 'drained and chopped'}, {'amount': '3', 'unit': None, 'name': 'green onions', 'notes': 'chopped'}, {'amount': '1/2', 'unit': 'tsp.', 'name': 'garlic powder ', 'notes': None}, {'amount': None, 'unit': None, 'name': 'salt and black pepper', 'notes': 'to taste'}]","In a high-speed blender add the cottage cheese and Greek yogurt. Blend until smooth and no chalkiness from the cottage cheese remains approx 5 minutes. ,Remove the blade and add the remaining ingredients directly to the blender, this helps to ensure you get all the cottage cheese mixture out easier. Combine with a rubber spatula and transfer to a large bowl. ,Cover and refrigerate for 2 hours before serving. Adjust with salt and pepper or additional garlic powder to taste. ,Optional! You can add 1-2 tsp of honey to cut the taste of the Greek yogurt some if it’s too tart for you. ",,to taste,,115.0,5.0,7.0,48729.0,0.5,11.0,390.0,3.0,Cottage Cheese Spinach Dip,0,0,0,0,0,0,0,0,0,1,0,0
83.0,5.0,12.0,12.0,Dessert,American,"These , are soft and chewy with a delicious nutty flavor. Gluten and dairy-free and only 83 calories each, these cookies are easy to throw together in just one bowl and a perfect snack or lunch box addition throughout the week. ",6.0,1.0,Almond Flour Peanut Butter Cookies (gluten and dairy-free),https://ohsnapmacros.com/wp-content/uploads/2024/10/almondflourpeanutbuttercookies10-300x300.jpg,8,"[{'amount': '1/2', 'unit': 'cup', 'name': 'natural peanut butter', 'notes': '128g'}, {'amount': '1/4', 'unit': 'cup', 'name': 'light brown sugar, lightly packed', 'notes': '48g'}, {'amount': '1/4', 'unit': 'cup', 'name': 'granulated sugar', 'notes': '48g'}, {'amount': '1', 'unit': 'large', 'name': 'egg', 'notes': None}, {'amount': '1', 'unit': 'tsp.', 'name': 'pure vanilla extract', 'notes': None}, {'amount': '1/4', 'unit': 'tsp.', 'name': 'salt', 'notes': None}, {'amount': '1/4', 'unit': 'tsp.', 'name': 'baking powder', 'notes': None}, {'amount': '1/2', 'unit': 'cup', 'name': 'almond flour', 'notes': '60g'}]","Preheat the oven to 350 degrees and line a large baking sheet with parchment paper. ,Beat together the peanut butter, sugars, egg, vanilla, and salt in a stand mixer or with an electric mixer until combined. The mixture will be smooth and fairly thick. Add the almond flour and baking powder and mix until you have a stiff and tacky cookie dough. ,Scoop rounded tablespoons of the dough then roll it into a ball with your hands. Place the cookie dough balls about 1 ½ inches apart on the lined baking sheet. Use a dinner fork dipped in cold water to create a criss-cross pattern and flatten the top of each cookie. To ensure the fork doesn’t stick, make sure to dip it into cold water between each cookie and use a rocking motion rather than trying to lift it straight up. ,Bake the cookies for 10-12 minutes until they are just turning golden around the edges. Cool the cookies on the pan for at least 10 minutes before moving them to a cooling rack.",3.0,60g,1.0,90.0,10.0,3.0,52841.0,1.0,18.0,68.0,4.0,Almond Flour Peanut Butter Cookies,0,0,0,0,0,0,0,0,0,1,0,0
133.0,16.0,22.0,15.0,Dessert,American,"These , are soft and chewy with chunks of dark chocolate perfectly paired with a deep coffee flavor. Perfect for coffee lovers with a sweet tooth, these easy to make cookies are ready in about 25 minutes in one bowl with simple ingredients. ",7.0,1.0,Dark Chocolate Coffee Cookies,https://ohsnapmacros.com/wp-content/uploads/2024/11/coffeecookies26-300x300.jpg,12,"[{'amount': '1/2', 'unit': 'cup', 'name': 'unsalted butter', 'notes': 'softened'}, {'amount': '1/2', 'unit': 'cup', 'name': 'granulated sugar', 'notes': '96g'}, {'amount': '1/2', 'unit': 'cup', 'name': 'light brown sugar', 'notes': '96g'}, {'amount': '1', 'unit': 'large', 'name': 'egg', 'notes': 'room temperature'}, {'amount': '3/4', 'unit': 'Tbsp.', 'name': 'espresso powder', 'notes': None}, {'amount': '1 ½', 'unit': 'tsp.', 'name': 'vanilla extract', 'notes': None}, {'amount': '1 ¾', 'unit': 'cups', 'name': 'all-purpose flour', 'notes': '210g'}, {'amount': '1/2', 'unit': 'tsp.', 'name': 'baking powder', 'notes': None}, {'amount': '1/4', 'unit': 'tsp.', 'name': 'baking soda', 'notes': None}, {'amount': '1/2', 'unit': 'tsp.', 'name': 'salt', 'notes': None}, {'amount': '1', 'unit': '(3.5 oz.)', 'name': 'dark chocolate bar, roughly chopped into bite-sized chunks', 'notes': '90g'}, {'amount': None, 'unit': None, 'name': 'flaky sea salt, for sprinkling on top', 'notes': None}]","Preheat the oven to 350 degrees. Line two baking sheets with parchment paper. ,Cream the butter for 1 minute in a stand mixer or with a hand mixer. Scrape the sides of the bowl down, then add both sugars and cream for 2-3 minutes until the mixture looks fluffy. Mix in the egg until incorporated, then add the espresso powder and vanilla and mix well.,In a separate medium bowl, whisk together the flour, baking powder, baking soda, and salt. Add the flour to the butter mixture, mixing until just combined. Fold in the dark chocolate chunks by hand, I like to keep chocolate 2 squares to break and press into the tops of the cookies after scooping.,Scoop up 2 tablespoon-sized portions of dough (or use a 1-ounce sized cookie scoop) and place the dough on the prepared baking sheet at least 2-inches apart. Add the reserved chocolate chunks. Sprinkle a pinch of flaky sea salt on top of each cookie.,Bake the cookies for 12-14 minutes in the preheated oven or until the edges are just beginning to turn golden. To ensure a soft and chewy texture, rap the baking sheet on the counter firmly once or twice to deflate the baked cookies. Cool the cookies on the pan for 10 minutes before moving them to a cooling rack.",1.0,,,32.0,10.0,2.0,52978.0,4.0,19.0,87.0,7.0,Coffee Cookies,0,0,0,0,0,0,0,0,0,1,0,0
233.0,33.0,46.0,,Side Dish,American,"This gluten-free , is a holiday season must! Fresh sweet potatoes, warming spices, and a honey walnut topping make this a perfect side dish for any table. This easy, lightened up casserole is a sweet and savory twist on a holiday favorite.",9.0,5.0,Gluten-Free Sweet Potato Casserole with Honey Walnut Topping,https://ohsnapmacros.com/wp-content/uploads/2023/10/gfsweetpotatocasserole-20-300x300.jpg,13,"[{'amount': '3.5', 'unit': 'lbs.', 'name': 'sweet potatoes (4-5 potatoes)', 'notes': 'peeled and cut into chunks'}, {'amount': '3', 'unit': 'Tbsp.', 'name': 'butter or coconut oil', 'notes': None}, {'amount': '1/4', 'unit': 'cup', 'name': 'almond milk', 'notes': 'almond, coconut or regular based on preference'}, {'amount': '2', 'unit': 'large', 'name': 'eggs', 'notes': None}, {'amount': '1/3', 'unit': 'cup', 'name': 'honey', 'notes': '113g'}, {'amount': '1', 'unit': 'tsp.', 'name': 'pure vanilla extract', 'notes': None}, {'amount': '1', 'unit': 'tsp.', 'name': 'salt', 'notes': None}, {'amount': '1/2', 'unit': 'tsp.', 'name': 'ground cinnamon', 'notes': None}, {'amount': '1/4', 'unit': 'tsp.', 'name': 'ground nutmeg', 'notes': None}, {'amount': '1/2', 'unit': 'cup', 'name': 'chopped walnuts', 'notes': '60g'}, {'amount': '2', 'unit': 'Tbsp.', 'name': 'honey', 'notes': '42g'}, {'amount': '1/2 ', 'unit': 'tsp.', 'name': 'ground cinnamon', 'notes': None}, {'amount': '1/4', 'unit': 'tsp.', 'name': 'salt', 'notes': None}]","Preheat your oven to 375 degrees Fahrenheit and grease a 9×13-inch casserole dish.  ,In a large pot, cover the sweet potato chunks with water. Bring to a boil, then reduce the heat and simmer until the sweet potatoes are tender when poked with a fork (about 20-25 minutes). Drain and let them cool for a few minutes.,In a large bowl, mash the sweet potatoes with a potato masher or hand-held mixer ensuring a smooth texture. For best results on a super creamy texture, use a hand mixer.,Add butter, milk, eggs, honey, vanilla extract, salt, cinnamon, and nutmeg to the mashed sweet potatoes. Mix until well combined. Transfer the sweet potato mixture into a greased 9×13-inch baking dish.,In a separate bowl, combine the walnuts and honey and mix to evenly combine. Evenly sprinkle the walnuts over the sweet potato mixture followed by cinnamon and salt. I like to pour the cinnamon in my palm and evenly spread it over the top. You will need to work the nuts around the top as they will be sticky. ,Bake in the preheated oven for 25-30 minutes, or until the topping is golden and the casserole is hot. Remove from the oven, serve and enjoy.",2.0,,3.0,447.0,15.0,5.0,35475.0,3.0,10.0,293.0,18.0,Sweet Potato Casserole,0,0,0,0,0,0,0,0,0,1,0,0
99.0,20.0,,12.0,Dessert,American,"These , are a lazy baker's dream!  They're the easiest cookies with just 4 simple ingredients to make a rich, chocolatey, chewy dessert. Perfect for snacking or sharing, you're going to love this cake mix cookie recipe. ",2.0,,Easy Chocolate Crinkle Cool Whip Cake Mix Cookies,https://ohsnapmacros.com/wp-content/uploads/2023/10/coolwhipcookies-300x300.jpg,4,"[{'amount': '1', 'unit': 'box', 'name': 'Triple Chocolate Fudge Cake Mix', 'notes': '13.25 oz.'}, {'amount': '8 ', 'unit': 'oz.', 'name': 'Zero Sugar Cool Whip', 'notes': 'defrosted '}, {'amount': '1/4', 'unit': 'cup', 'name': 'unsweetened applesauce ', 'notes': None}, {'amount': '1/2', 'unit': 'cup', 'name': 'powdered sugar', 'notes': 'or sugar substitute'}]","Preheat the oven to 350 degrees Fahrenheit and line a baking sheet with parchment paper. ,In a large mixing bowl, combine the cake mix, cool whip and applesauce and mix until fully combined. This dough will be super sticky. ,Pour the powdered sugar in a separate bowl, you will roll the dough in the sugar. ,Using a 1 Tbsp. cookie scoop, scoop a ball of dough out and drop it into the bowl of sugar. ,Roll the ball in the sugar to fully coat and place on the lined baking sheet.,Repeat for all 24 cookies. Leave a couple inches between each cookie on the cookie sheet as these will spread a bit.,Bake for 12 minutes until mostly set in the middle of the cookies.,Cool on the baking sheet for a few minutes before moving to a cooling rack to completely cool.",,or sugar substitute,,46.0,5.0,1.0,37630.0,1.0,24.0,158.0,10.0,Chocolate Cool Whip Cookies,0,0,0,0,0,0,0,0,0,1,0,0
189.0,16.0,33.0,40.0,"Appetizer, Side Dish",American,"This , is sweet, creamy, cheesy, and perfectly crunchy. This easy recipe is made with a corn and cream cheese base with crunchy crackers on top. The perfect side dish for sharing, this delicious dish is also a great holiday season appetizer dip! ",12.0,2.0,Creamy Low-Carb Corn Casserole with Green Chiles,https://ohsnapmacros.com/wp-content/uploads/2023/10/corncasserole-16-300x300.jpg,10,"[{'amount': '2', 'unit': 'cans', 'name': 'whole kernel corn', 'notes': 'drained, 15.25 oz each'}, {'amount': '1', 'unit': 'can', 'name': 'chopped green chilies', 'notes': 'undrained, 4.5 oz'}, {'amount': '1/2', 'unit': 'cup', 'name': 'low-fat 2% milk', 'notes': None}, {'amount': '1', 'unit': 'cup', 'name': '1/3 less fat cream cheese', 'notes': 'softened, 8 oz.'}, {'amount': '2', 'unit': 'Tbsp.', 'name': 'unsalted butter', 'notes': 'melted'}, {'amount': '1/2', 'unit': 'cup', 'name': 'reduced fat sharp cheddar cheese', 'notes': 'shredded, 56g'}, {'amount': '1/2', 'unit': 'cup', 'name': 'Monterey Jack cheese', 'notes': 'shredded, 56g'}, {'amount': '1/2', 'unit': 'tsp.', 'name': 'salt', 'notes': None}, {'amount': '1/2 ', 'unit': 'tsp.', 'name': 'black pepper', 'notes': None}, {'amount': '1', 'unit': 'cup', 'name': 'whole grain Triscuit crackers', 'notes': 'crushed, 56g'}]","Preheat your oven to 350 degrees Fahrenheit. Prepare an 9×13 casserole dish with cooking spray. Melt butter in a microwave-safe dish. ,In a large bowl, combine the corn, green chilies, milk, cream cheese, melted butter, half of the cheddar cheese, half of the Monterey Jack cheese, salt, and pepper. Stir this cream cheese mixture until everything is well mixed.,Pour the corn mixture into a prepared 9 x 13 inch casserole dish. Sprinkle the remaining cheddar and Monterey Jack cheeses on top, then sprinkle the crushed crackers on top of the casserole. Top with a dash of extra salt and pepper.,Bake in the preheated oven for 35-40 minutes, until the casserole is hot, bubbly, and golden brown. Let the casserole cool for a few minutes before serving.,Garnish with fresh cilantro, parsley, or chopped greens onions as desired. ",1.0,"crushed, 56g",,170.0,5.0,6.0,32178.0,7.0,10.0,448.0,6.0,Corn Casserole with Green Chiles,0,0,0,0,0,0,0,0,0,1,0,0
65.0,4.0,10.0,,Appetizer,American,"Get the best of everything this holiday season with this low-fat, high-protein ,. This creamy dip is a blend of spicy, sweet, and tart and super easy to make. Made with only fresh ingredients, this lightened up holiday dip is one you can feel great about serving.",3.0,1.0,High Protein Cranberry Jalapeno Dip,https://ohsnapmacros.com/wp-content/uploads/2023/11/cranberryjalapenodip-14-300x300.jpg,10,"[{'amount': '1.5', 'unit': 'cups', 'name': 'low-fat cottage cheese', 'notes': '330g'}, {'amount': '1/2', 'unit': 'cup', 'name': 'non-fat Greek yogurt', 'notes': '112g'}, {'amount': '4', 'unit': 'oz.', 'name': '1/3 less fat cream cheese', 'notes': 'softened'}, {'amount': '1', 'unit': 'cup', 'name': 'fresh cranberries', 'notes': 'finely chopped'}, {'amount': '2', 'unit': 'small', 'name': 'jalapeños ', 'notes': 'seeded and finely chopped'}, {'amount': '1/4', 'unit': 'cup', 'name': 'red onion', 'notes': 'finely chopped'}, {'amount': '2', 'unit': 'Tbsp.', 'name': 'fresh cilantro', 'notes': 'chopped'}, {'amount': None, 'unit': None, 'name': 'juice and zest of one lime', 'notes': None}, {'amount': '2', 'unit': 'Tbsp.', 'name': 'honey or agave', 'notes': 'adjust based on desired sweetness'}, {'amount': None, 'unit': None, 'name': 'salt and pepper ', 'notes': 'to taste'}]","In a blender or food processor, blend the cottage cheese until smooth.,In a mixing bowl, combine the smoothed cottage cheese, Greek yogurt, and cream cheese. Mix until well combined. Set aside.,In a food processor, pulse the cranberries, jalapenos, red onion and cilantro until finely chopped. If you want a chunky dip leave them roughly chopped. The finer you chop the smoother the dip will be. ,Add the honey, lime zest and lime juice to the yogurt mixture and mix to combine. Add the chopped cranberries, jalapenos, red onion and cilantro and mix well, ensuring that the mix-ins evenly combine throughout the dip. If you prefer a sweeter taste, adjust by adding more honey or agave nectar. ,Cover the dip and refrigerate for at least 2 hours. This chilling period allows the flavors to intensify and meld together.,When done chilling remove from refrigerate and transfer to a serving dish. and serve with crackers, veggies, pita chips or fresh bread ",,to taste,,52.0,10.0,6.0,37011.0,2.0,10.0,150.0,3.0,Cranberry Jalapeno Dip,0,0,0,0,0,0,0,0,0,1,0,0
275.0,28.0,81.0,50.0,Breakfast,American,"This high protein , is the perfect dish to share. Made with fluffy brioche bread and a walnut cinnamon sugar topping, this decadent breakfast is made with lighter ingredients for an easy breakfast casserole everyone will love. ",12.0,1.0,High Protein Brioche French Toast Casserole,https://ohsnapmacros.com/wp-content/uploads/2023/04/Briochefrenchtoastcasserole11-300x300.jpg,16,"[{'amount': '1', 'unit': 'loaf', 'name': 'brioche bread', 'notes': 'cut into 1-inch cubes, 14 slices'}, {'amount': '3', 'unit': None, 'name': 'eggs', 'notes': None}, {'amount': '1/2 ', 'unit': 'cup', 'name': 'liquid egg whites', 'notes': '120g'}, {'amount': '1 1/2', 'unit': 'cup', 'name': 'low fat 1% milk (or dairy-free milk of choice)', 'notes': '360g'}, {'amount': '1', 'unit': 'cup', 'name': None, 'notes': '95g'}, {'amount': '1/4', 'unit': 'cup', 'name': 'maple syrup', 'notes': '60g'}, {'amount': '1', 'unit': 'tsp.', 'name': 'pure vanilla extract', 'notes': None}, {'amount': '1/2 ', 'unit': 'tsp.', 'name': 'ground cinnamon', 'notes': None}, {'amount': '1/4', 'unit': 'tsp.', 'name': 'ground nutmeg', 'notes': None}, {'amount': '1/4', 'unit': 'tsp.', 'name': 'salt', 'notes': None}, {'amount': '2', 'unit': 'Tbsp.', 'name': 'unsalted butter', 'notes': 'melted'}, {'amount': '1/2', 'unit': 'cup', 'name': None, 'notes': None}, {'amount': '1/4', 'unit': 'cup', 'name': 'maple syrup', 'notes': '60g'}, {'amount': '1/2', 'unit': 'tsp.', 'name': 'ground cinnamon', 'notes': None}, {'amount': '1/4', 'unit': 'tsp.', 'name': 'salt', 'notes': None}, {'amount': '1/4', 'unit': 'cup', 'name': 'chopped walnuts', 'notes': 'Optional: pecans, walnuts or almonds'}]","Spray a a 9×13-inch baking dish with cooking spray, being sure to get all edges well. Cube the brioche bread and arrange it across the bottom of the dish.,In a large bowl, whisk together the eggs, milk, protein powder, maple syrup, vanilla extract, cinnamon, nutmeg, and salt until well combined.,Pour the egg mixture evenly over the bread cubes, making sure all the bread is soaked. Use a spatula to gently press down on the bread to help it absorb the liquid. Cover the dish with plastic wrap or foil and refrigerate for at least 2 hours, up to overnight.,When you’re ready to cook the casserole, preheat your oven to 350 degrees Fahrenheit. ,Prepare the topping by combining the melted butter, almond flour, maple syrup, cinnamon, and salt in a small bowl. Mix until well combined. ,Remove the casserole from the refrigerator and uncover it. Using a spoon, spoon the topping across the top evenly and using the back of the spoon spread it across the top so the entire casserole is covered. ,Bake the casserole for 45-50 minutes, or until the top is golden brown and the center is set. If the topping is browning too quickly, loosely cover the dish with aluminum foil.,Remove the casserole from the oven and let it cool for 5-10 minutes before serving. Cut it into equal squares and serve with maple syrup and fresh berries on top.",1.0,"Optional: pecans, walnuts or almonds",1.0,143.0,10.0,15.0,28417.0,4.0,12.0,293.0,12.0,Brioche French Toast Casserole,0,0,0,0,0,0,0,0,0,1,0,0
667.0,32.0,180.0,,"Appetizer, Main Course, Snack",American,"Say goodbye to hours of cooking time. These , are the way ribs should be. Fall-off-the-bone tender with a sweet and savory Asian-inspired honey sauce, this short ribs recipe is packed with flavor and made in a fraction of the time in an instant pot. ",42.0,,Sweet and Savory Instant Pot Beef Short Ribs,https://ohsnapmacros.com/wp-content/uploads/2023/12/beefshortribs-22-300x300.jpg,23,"[{'amount': '4', 'unit': 'lbs.', 'name': 'beef short ribs, bone-in', 'notes': None}, {'amount': '1', 'unit': 'Tbsp.', 'name': 'olive oil', 'notes': 'for searing '}, {'amount': '2', 'unit': 'Tbsp.', 'name': 'light brown sugar', 'notes': 'or sugar substitute'}, {'amount': '2', 'unit': 'tsp.', 'name': 'garlic powder', 'notes': None}, {'amount': '2', 'unit': 'tsp.', 'name': 'onion powder', 'notes': None}, {'amount': '2', 'unit': 'tsp.', 'name': 'smoked paprika', 'notes': None}, {'amount': '1', 'unit': 'tsp.', 'name': 'salt', 'notes': None}, {'amount': None, 'unit': None, 'name': 'fresh cracked black pepper', 'notes': None}, {'amount': '1', 'unit': 'cup', 'name': 'reduced-sodium beef broth', 'notes': None}, {'amount': '8', 'unit': 'oz.', 'name': 'hoisin sauce', 'notes': None}, {'amount': '1/4', 'unit': 'cup', 'name': None, 'notes': 'or soy sauce'}, {'amount': '1/4', 'unit': 'cup', 'name': 'light brown sugar', 'notes': 'or sugar substitie '}, {'amount': '1/4', 'unit': 'cup ', 'name': 'honey', 'notes': 'or maple syrup'}, {'amount': '4', 'unit': 'cloves', 'name': 'garlic', 'notes': 'minced'}, {'amount': '1', 'unit': 'Tbsp.', 'name': 'ginger', 'notes': 'minced'}, {'amount': '1', 'unit': 'Tbsp.', 'name': 'sesame oil', 'notes': None}, {'amount': '2', 'unit': 'tsp.', 'name': 'rice vinegar', 'notes': None}, {'amount': '3', 'unit': 'Tbsp.', 'name': 'cornstarch or arrowroot (use more if needed)', 'notes': 'for thickening the sauce'}, {'amount': '4-5', 'unit': 'Tbsp.', 'name': 'water', 'notes': 'mixed with cornstarch'}, {'amount': '1/2', 'unit': 'tsp.', 'name': 'chili paste or sriracha, for heat', 'notes': 'optional'}, {'amount': None, 'unit': None, 'name': 'green onions', 'notes': None}, {'amount': None, 'unit': None, 'name': 'toasted sesame seeds', 'notes': None}, {'amount': None, 'unit': None, 'name': 'red pepper flakes', 'notes': None}]","Mix together all the dry rub ingredients. Apply generously to the beef short ribs, ensuring all sides are coated. I like to do this by sprinkling the rub onto a baking sheet and pressing the ribs into the rub. Allow the ribs to marinate on a baking sheet for at least 1 hour in the refrigerator.,Turn on the Instant Pot's 'Sauté' function. Add olive oil. Once the oil is hot, add the ribs and sear on all sides until browned. Remove ribs and set aside. You may need to work in batches. ,Pour in a bit of beef broth to deglaze the pot, scraping up the brown bits from the bottom with a wooden spoon.,In a bowl, mix together hoisin sauce, coconut aminos, brown sugar, honey, minced garlic, ginger, sesame oil, rice vinegar, and chili paste or sriracha (if using).,Return the seared ribs to the Instant Pot, arranging so most, if not all, are in an even layer along the bottom of the pot. Pour the sauce mixture over them. Add the remaining beef broth. Secure the lid and set the pressure release to 'Sealing'. Cook on 'Manual' or 'Pressure Cook' high pressure for 40 minutes.,Once done, let the pressure naturally release for 15 minutes, then manually release any remaining pressure.,Remove the ribs. Set the Instant Pot to 'Sauté' mode. Mix cornstarch (or arrowroot powder) with 4-5 tablespoons of water to form a slurry. Stir this into the sauce and let it simmer until thickened to a sticky consistency.,Return the ribs to the pot to coat them in the sticky sauce. Plate the ribs and drizzle with additional sauce. Garnish with sliced green onions, toasted sesame seeds and red pepper flakes (optional). ",2.0,,1.0,73.0,10.0,41.0,39632.0,19.0,8.0,801.0,28.0,Instant Pot Short Ribs,0,0,0,0,0,0,0,0,0,1,0,0
169.0,21.0,31.0,25.0,"Breakfast, Dessert, Side Dish",American,"Decadent, chocolatey and 6 grams of protein each, these , are a dessert in muffin form. A perfect mix of fudgy peanut butter brownies and fluffy muffins, these are easy to make and perfect any time of day. ",8.0,2.0,Chocolate Greek Yogurt Peanut Butter Muffins,https://ohsnapmacros.com/wp-content/uploads/2023/05/chocolatepeanutbuttermuffins-4-300x300.jpg,12,"[{'amount': '1', 'unit': 'cups', 'name': 'all purpose flour', 'notes': '120g'}, {'amount': '1/2', 'unit': 'cup', 'name': 'unsweetened cocoa powder', 'notes': None}, {'amount': '1/4', 'unit': 'cup', 'name': 'granulated sugar', 'notes': 'or sugar subsitute '}, {'amount': '1', 'unit': 'tsp.', 'name': 'baking powder', 'notes': None}, {'amount': '1/2', 'unit': 'tsp.', 'name': 'baking soda', 'notes': None}, {'amount': '1/4', 'unit': 'tsp.', 'name': 'salt', 'notes': None}, {'amount': '2', 'unit': 'large', 'name': 'eggs', 'notes': None}, {'amount': '1', 'unit': 'cup', 'name': 'plain Greek yogurt (5% preferred) ', 'notes': '224g'}, {'amount': '1/2', 'unit': 'cup', 'name': 'unsweetened Vanilla almond milk', 'notes': 'or any milk preferred '}, {'amount': '1/4', 'unit': 'cup', 'name': 'creamy peanut butter ', 'notes': 'or nut butter'}, {'amount': '1', 'unit': 'tsp.', 'name': 'vanilla extract', 'notes': None}, {'amount': '1/2', 'unit': 'cup', 'name': 'chocolate chips', 'notes': None}]","Preheat your oven to 350 degrees Fahrenheit and prepare a muffin tin with liners.,In a bowl, whisk together the flour, cocoa powder, sugar, baking powder, baking soda, and salt.,In another bowl, beat the eggs and then mix in the Greek yogurt, almond milk, peanut butter, and vanilla extract.,Combine the wet and dry ingredients, stirring until just mixed. Fold in the chocolate chips into the batter. ,Fill the 12 muffin tins about 3/4 full with the batter. Bake for 13-15 minutes or until a toothpick comes out clean.,Let the muffins cool before serving.,Optional: top with additional chocolate chips before baking. Or swirl additional peanut butter into the tops or drizzle on top when serving with flakey sea salt. ",2.0,,1.0,58.0,10.0,6.0,29346.0,3.0,12.0,138.0,10.0,Chocolate Peanut Butter Muffins,0,0,0,0,0,0,0,0,0,1,0,0
